Time,Temperature,Dew_point,Humidity,Wind,Wind speed,Wind gust,Pressure,Precip,Condition,Day,Month,Year
12:50 pm,88 °F,64 °F,46%,WNW,8 mph,0 mph,29.76 in,0.0 in,Fair,3,7,2019
1:50 pm,88 °F,70 °F,55%,NW,12 mph,0 mph,29.79 in,0.0 in,Fair,3,7,2019
2:50 pm,86 °F,70 °F,58%,NW,10 mph,0 mph,29.79 in,0.0 in,Fair,3,7,2019
3:50 pm,84 °F,70 °F,62%,NW,13 mph,0 mph,29.76 in,0.0 in,Fair,3,7,2019
4:50 pm,84 °F,70 °F,62%,NW,12 mph,0 mph,29.76 in,0.0 in,Fair,3,7,2019
5:50 pm,84 °F,72 °F,66%,NW,9 mph,0 mph,29.76 in,0.0 in,Fair,3,7,2019
6:50 pm,82 °F,70 °F,66%,NW,8 mph,0 mph,29.76 in,0.0 in,Fair,3,7,2019
6:10 am,81 °F,70 °F,70%,VAR,1 mph,0 mph,29.79 in,0.0 in,Fair,4,7,2019
6:50 am,81 °F,70 °F,70%,NNW,6 mph,0 mph,29.79 in,0.0 in,Partly Cloudy,4,7,2019
7:50 am,82 °F,68 °F,62%,NNW,6 mph,0 mph,29.79 in,0.0 in,Fair,4,7,2019
8:50 am,82 °F,68 °F,62%,NNW,8 mph,0 mph,29.79 in,0.0 in,Fair,4,7,2019
9:50 am,86 °F,68 °F,55%,NNW,9 mph,0 mph,29.79 in,0.0 in,Fair,4,7,2019
10:50 am,86 °F,70 °F,58%,NNW,10 mph,0 mph,29.79 in,0.0 in,Fair,4,7,2019
11:50 am,84 °F,70 °F,62%,NNW,13 mph,0 mph,29.79 in,0.0 in,Fair,4,7,2019
12:50 pm,86 °F,72 °F,62%,NW,10 mph,0 mph,29.79 in,0.0 in,Fair,4,7,2019
1:50 pm,84 °F,70 °F,62%,NNW,12 mph,0 mph,29.79 in,0.0 in,Fair,4,7,2019
2:50 pm,84 °F,68 °F,58%,NW,12 mph,0 mph,29.76 in,0.0 in,Fair,4,7,2019
3:50 pm,84 °F,70 °F,62%,NW,12 mph,0 mph,29.76 in,0.0 in,Fair,4,7,2019
4:50 pm,84 °F,70 °F,62%,NNW,9 mph,0 mph,29.76 in,0.0 in,Fair,4,7,2019
5:50 pm,82 °F,70 °F,66%,NNW,8 mph,0 mph,29.76 in,0.0 in,Fair,4,7,2019
6:50 pm,81 °F,68 °F,65%,NNW,9 mph,0 mph,29.73 in,0.0 in,Fair,4,7,2019
7:50 pm,81 °F,70 °F,70%,NNW,9 mph,0 mph,29.76 in,0.0 in,Fair,4,7,2019
8:50 pm,81 °F,70 °F,70%,NNW,8 mph,0 mph,29.76 in,0.0 in,Fair,4,7,2019
2:50 am,79 °F,70 °F,74%,WNW,5 mph,0 mph,29.73 in,0.0 in,Fair,5,7,2019
3:50 am,79 °F,70 °F,74%,WNW,5 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,5,7,2019
4:50 am,77 °F,70 °F,78%,VAR,3 mph,0 mph,29.73 in,0.0 in,Fair,5,7,2019
5:00 am,77 °F,70 °F,78%,VAR,3 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,5,7,2019
5:50 am,75 °F,68 °F,78%,VAR,3 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,5,7,2019
6:50 am,81 °F,70 °F,70%,W,5 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,5,7,2019
7:50 am,82 °F,70 °F,66%,W,5 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,5,7,2019
8:50 am,84 °F,70 °F,62%,W,5 mph,0 mph,29.71 in,0.0 in,Fair,5,7,2019
9:50 am,84 °F,70 °F,62%,W,8 mph,0 mph,29.71 in,0.0 in,Fair,5,7,2019
10:50 am,84 °F,70 °F,62%,WNW,10 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,5,7,2019
11:50 am,86 °F,70 °F,58%,NW,12 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,5,7,2019
12:50 pm,84 °F,70 °F,62%,NW,10 mph,0 mph,29.68 in,0.0 in,Fair,5,7,2019
1:50 pm,84 °F,70 °F,62%,NW,12 mph,0 mph,29.68 in,0.0 in,Partly Cloudy,5,7,2019
2:50 pm,84 °F,70 °F,62%,NW,10 mph,0 mph,29.68 in,0.0 in,Partly Cloudy,5,7,2019
3:50 pm,84 °F,72 °F,66%,NW,8 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,5,7,2019
4:50 pm,82 °F,70 °F,66%,NW,9 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,5,7,2019
5:50 pm,82 °F,70 °F,66%,NW,8 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,5,7,2019
6:00 am,77 °F,70 °F,78%,VAR,3 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,6,7,2019
6:50 am,81 °F,72 °F,74%,VAR,3 mph,0 mph,29.65 in,0.0 in,Fair,6,7,2019
7:50 am,82 °F,70 °F,66%,SW,6 mph,0 mph,29.65 in,0.0 in,Partly Cloudy,6,7,2019
8:50 am,84 °F,70 °F,62%,WSW,10 mph,0 mph,29.62 in,0.0 in,Fair,6,7,2019
9:50 am,86 °F,72 °F,62%,SW,10 mph,0 mph,29.62 in,0.0 in,Fair,6,7,2019
10:50 am,88 °F,72 °F,58%,WSW,12 mph,0 mph,29.62 in,0.0 in,Fair,6,7,2019
11:50 am,86 °F,70 °F,58%,WSW,14 mph,0 mph,29.62 in,0.0 in,Fair,6,7,2019
12:50 pm,88 °F,72 °F,58%,W,14 mph,0 mph,29.62 in,0.0 in,Fair,6,7,2019
1:50 pm,88 °F,72 °F,58%,W,12 mph,0 mph,29.62 in,0.0 in,Fair,6,7,2019
2:50 pm,88 °F,72 °F,58%,W,12 mph,0 mph,29.62 in,0.0 in,Fair,6,7,2019
3:50 pm,86 °F,72 °F,62%,W,8 mph,0 mph,29.59 in,0.0 in,Fair,6,7,2019
4:50 pm,86 °F,73 °F,66%,WNW,7 mph,0 mph,29.59 in,0.0 in,Fair,6,7,2019
5:50 pm,84 °F,72 °F,66%,WNW,7 mph,0 mph,29.59 in,0.0 in,Fair,6,7,2019
6:50 pm,82 °F,73 °F,74%,WNW,7 mph,0 mph,29.62 in,0.0 in,Fair,6,7,2019
7:50 pm,81 °F,73 °F,79%,WNW,5 mph,0 mph,29.62 in,0.0 in,Fair,6,7,2019
8:50 pm,81 °F,73 °F,79%,W,5 mph,0 mph,29.62 in,0.0 in,Fair,6,7,2019
9:50 pm,81 °F,73 °F,79%,W,5 mph,0 mph,29.62 in,0.0 in,Fair,6,7,2019
6:00 am,79 °F,72 °F,78%,SSE,7 mph,0 mph,29.71 in,0.0 in,Fair,8,7,2019
6:50 am,81 °F,70 °F,70%,SSE,7 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,8,7,2019
7:50 am,84 °F,70 °F,62%,SW,6 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,8,7,2019
8:50 am,84 °F,68 °F,58%,WSW,10 mph,0 mph,29.73 in,0.0 in,Fair,8,7,2019
9:50 am,86 °F,68 °F,55%,SW,10 mph,0 mph,29.73 in,0.0 in,Fair,8,7,2019
10:50 am,88 °F,70 °F,55%,W,12 mph,0 mph,29.73 in,0.0 in,Fair,8,7,2019
11:50 am,88 °F,70 °F,55%,WSW,12 mph,0 mph,29.73 in,0.0 in,Fair,8,7,2019
12:50 pm,88 °F,70 °F,55%,WSW,10 mph,0 mph,29.73 in,0.0 in,Fair,8,7,2019
1:50 pm,88 °F,72 °F,58%,W,12 mph,0 mph,29.71 in,0.0 in,Fair,8,7,2019
2:50 pm,86 °F,72 °F,62%,W,10 mph,0 mph,29.71 in,0.0 in,Fair,8,7,2019
3:50 pm,86 °F,72 °F,62%,WSW,9 mph,0 mph,29.71 in,0.0 in,Fair,8,7,2019
4:50 pm,86 °F,72 °F,62%,W,8 mph,0 mph,29.71 in,0.0 in,Fair,8,7,2019
5:50 pm,84 °F,72 °F,66%,W,8 mph,0 mph,29.71 in,0.0 in,Fair,8,7,2019
6:50 pm,82 °F,73 °F,74%,WNW,7 mph,0 mph,29.73 in,0.0 in,Fair,8,7,2019
6:00 am,81 °F,72 °F,74%,SSE,5 mph,0 mph,29.73 in,0.0 in,Fair,9,7,2019
6:50 am,82 °F,72 °F,70%,SSW,6 mph,0 mph,29.73 in,0.0 in,Fair,9,7,2019
7:50 am,84 °F,72 °F,66%,WSW,10 mph,0 mph,29.76 in,0.0 in,Fair,9,7,2019
8:50 am,86 °F,72 °F,62%,SW,12 mph,0 mph,29.76 in,0.0 in,Fair,9,7,2019
9:50 am,88 °F,72 °F,58%,SW,12 mph,0 mph,29.76 in,0.0 in,Fair,9,7,2019
10:50 am,88 °F,72 °F,58%,WSW,13 mph,0 mph,29.73 in,0.0 in,Fair,9,7,2019
11:50 am,90 °F,72 °F,55%,WSW,13 mph,0 mph,29.73 in,0.0 in,Fair,9,7,2019
12:50 pm,88 °F,72 °F,58%,WSW,13 mph,0 mph,29.73 in,0.0 in,Fair,9,7,2019
1:50 pm,88 °F,72 °F,58%,W,12 mph,0 mph,29.73 in,0.0 in,Fair,9,7,2019
2:50 pm,88 °F,72 °F,58%,W,9 mph,0 mph,29.71 in,0.0 in,Fair,9,7,2019
3:50 pm,86 °F,73 °F,66%,WNW,9 mph,0 mph,29.71 in,0.0 in,Fair,9,7,2019
4:50 pm,86 °F,73 °F,66%,NW,9 mph,0 mph,29.71 in,0.0 in,Fair,9,7,2019
5:50 pm,84 °F,73 °F,70%,NW,9 mph,0 mph,29.71 in,0.0 in,Fair,9,7,2019
6:50 pm,82 °F,73 °F,74%,WNW,7 mph,0 mph,29.71 in,0.0 in,Fair,9,7,2019
3:50 am,75 °F,70 °F,83%,VAR,3 mph,0 mph,29.68 in,0.0 in,Fair,10,7,2019
4:50 am,75 °F,70 °F,83%,VAR,2 mph,0 mph,29.68 in,0.0 in,Fair,10,7,2019
5:50 am,79 °F,70 °F,74%,VAR,2 mph,0 mph,29.68 in,0.0 in,Fair,10,7,2019
6:00 am,79 °F,72 °F,78%,VAR,3 mph,0 mph,29.68 in,0.0 in,Partly Cloudy,10,7,2019
6:50 am,81 °F,72 °F,74%,VAR,3 mph,0 mph,29.68 in,0.0 in,Partly Cloudy,10,7,2019
7:50 am,82 °F,70 °F,66%,W,6 mph,0 mph,29.68 in,0.0 in,Partly Cloudy,10,7,2019
8:50 am,84 °F,72 °F,66%,W,7 mph,0 mph,29.68 in,0.0 in,Fair,10,7,2019
9:50 am,0 °F,0 °F,0%,,0 mph,0 mph,0.00 in,0.0 in,Fair,10,7,2019
10:50 am,0 °F,0 °F,0%,,0 mph,0 mph,0.00 in,0.0 in,Fair,10,7,2019
11:50 am,90 °F,72 °F,55%,W,12 mph,0 mph,29.62 in,0.0 in,Fair,10,7,2019
12:50 pm,88 °F,70 °F,55%,WSW,12 mph,0 mph,29.62 in,0.0 in,Fair,10,7,2019
1:50 pm,88 °F,72 °F,58%,W,10 mph,0 mph,29.62 in,0.0 in,Fair,10,7,2019
2:50 pm,88 °F,72 °F,58%,WNW,10 mph,0 mph,29.62 in,0.0 in,Fair,10,7,2019
3:50 pm,84 °F,73 °F,70%,NW,13 mph,0 mph,29.62 in,0.0 in,Fair,10,7,2019
4:50 pm,84 °F,73 °F,70%,NW,8 mph,0 mph,29.62 in,0.0 in,Partly Cloudy,10,7,2019
5:50 pm,82 °F,73 °F,74%,NW,8 mph,0 mph,29.62 in,0.0 in,Partly Cloudy,10,7,2019
6:50 pm,82 °F,73 °F,74%,NW,6 mph,0 mph,29.62 in,0.0 in,Fair,10,7,2019
3:50 am,77 °F,72 °F,83%,VAR,3 mph,0 mph,29.59 in,0.0 in,Fair,11,7,2019
4:50 am,75 °F,72 °F,89%,VAR,3 mph,0 mph,29.59 in,0.0 in,Fair,11,7,2019
5:50 am,77 °F,72 °F,83%,SE,5 mph,0 mph,29.59 in,0.0 in,Fair,11,7,2019
6:00 am,77 °F,72 °F,83%,VAR,5 mph,0 mph,29.62 in,0.0 in,Fair,11,7,2019
6:50 am,81 °F,70 °F,70%,VAR,3 mph,0 mph,29.62 in,0.0 in,Fair,11,7,2019
7:50 am,86 °F,70 °F,58%,VAR,2 mph,0 mph,29.62 in,0.0 in,Fair,11,7,2019
8:50 am,86 °F,72 °F,62%,WSW,10 mph,0 mph,29.62 in,0.0 in,Fair,11,7,2019
9:50 am,88 °F,72 °F,58%,WSW,12 mph,0 mph,29.62 in,0.0 in,Fair,11,7,2019
10:50 am,90 °F,72 °F,55%,WSW,10 mph,0 mph,29.62 in,0.0 in,Fair,11,7,2019
11:50 am,88 °F,73 °F,62%,W,13 mph,0 mph,29.62 in,0.0 in,Fair,11,7,2019
12:50 pm,88 °F,73 °F,62%,W,13 mph,0 mph,29.62 in,0.0 in,Fair,11,7,2019
1:50 pm,90 °F,73 °F,59%,WSW,8 mph,0 mph,29.62 in,0.0 in,Fair,11,7,2019
2:50 pm,90 °F,73 °F,59%,WSW,8 mph,0 mph,29.59 in,0.0 in,Fair,11,7,2019
3:50 pm,90 °F,73 °F,59%,W,6 mph,0 mph,29.59 in,0.0 in,Fair,11,7,2019
4:50 pm,90 °F,70 °F,52%,WNW,7 mph,0 mph,29.62 in,0.0 in,Fair,11,7,2019
5:50 pm,88 °F,70 °F,55%,W,5 mph,0 mph,29.62 in,0.0 in,Fair,11,7,2019
6:50 pm,86 °F,66 °F,51%,NW,8 mph,0 mph,29.62 in,0.0 in,Fair,11,7,2019
7:50 pm,84 °F,72 °F,66%,W,5 mph,0 mph,29.65 in,0.0 in,Fair,11,7,2019
8:50 pm,84 °F,73 °F,70%,VAR,3 mph,0 mph,29.65 in,0.0 in,Fair,11,7,2019
5:00 am,77 °F,73 °F,89%,CALM,0 mph,0 mph,29.65 in,0.0 in,Fair,12,7,2019
5:50 am,81 °F,73 °F,79%,VAR,1 mph,0 mph,29.65 in,0.0 in,Fair,12,7,2019
6:50 am,82 °F,73 °F,74%,SSW,6 mph,0 mph,29.68 in,0.0 in,Partly Cloudy,12,7,2019
7:50 am,86 °F,72 °F,62%,SW,6 mph,0 mph,29.71 in,0.0 in,Fair,12,7,2019
8:50 am,88 °F,72 °F,58%,SW,8 mph,0 mph,29.71 in,0.0 in,Fair,12,7,2019
9:50 am,88 °F,73 °F,62%,WSW,10 mph,0 mph,29.71 in,0.0 in,Fair,12,7,2019
10:50 am,91 °F,72 °F,52%,SW,12 mph,0 mph,29.71 in,0.0 in,Fair,12,7,2019
11:50 am,90 °F,73 °F,59%,WSW,15 mph,26 mph,29.68 in,0.0 in,Fair,12,7,2019
12:50 pm,88 °F,75 °F,66%,WSW,15 mph,0 mph,29.71 in,0.0 in,Fair,12,7,2019
1:50 pm,90 °F,73 °F,59%,WSW,10 mph,0 mph,29.71 in,0.0 in,Fair,12,7,2019
2:50 pm,90 °F,73 °F,59%,W,9 mph,0 mph,29.71 in,0.0 in,Fair,12,7,2019
3:50 pm,88 °F,72 °F,58%,W,9 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,12,7,2019
4:50 pm,86 °F,73 °F,66%,WNW,8 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,12,7,2019
5:50 pm,86 °F,73 °F,66%,WNW,7 mph,0 mph,29.71 in,0.0 in,Fair,12,7,2019
6:00 am,81 °F,66 °F,61%,W,7 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,13,7,2019
6:50 am,82 °F,66 °F,58%,WSW,7 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,13,7,2019
7:50 am,82 °F,64 °F,54%,W,7 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,13,7,2019
8:50 am,84 °F,66 °F,55%,W,9 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,13,7,2019
9:50 am,84 °F,68 °F,58%,W,12 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,13,7,2019
10:50 am,84 °F,68 °F,58%,W,10 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,13,7,2019
11:50 am,84 °F,66 °F,55%,W,12 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,13,7,2019
12:50 pm,84 °F,66 °F,55%,W,9 mph,0 mph,29.73 in,0.0 in,Fair,13,7,2019
1:50 pm,86 °F,64 °F,48%,W,9 mph,0 mph,29.73 in,0.0 in,Fair,13,7,2019
2:50 pm,84 °F,66 °F,55%,W,8 mph,21 mph,29.73 in,0.0 in,Fair,13,7,2019
3:50 pm,82 °F,66 °F,58%,WNW,9 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,13,7,2019
4:50 pm,84 °F,68 °F,58%,W,7 mph,0 mph,29.71 in,0.0 in,Fair,13,7,2019
5:50 pm,82 °F,68 °F,62%,W,8 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,13,7,2019
6:50 pm,81 °F,68 °F,65%,W,6 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,13,7,2019
7:50 pm,81 °F,68 °F,65%,W,6 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,13,7,2019
8:50 pm,81 °F,68 °F,65%,W,5 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,13,7,2019
9:50 pm,81 °F,68 °F,65%,VAR,3 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,13,7,2019
4:50 am,75 °F,68 °F,78%,VAR,3 mph,0 mph,29.71 in,0.0 in,Fair,14,7,2019
5:50 am,77 °F,68 °F,74%,S,6 mph,0 mph,29.71 in,0.0 in,Fair,14,7,2019
6:00 am,77 °F,68 °F,74%,S,7 mph,0 mph,29.71 in,0.0 in,Fair,14,7,2019
6:50 am,81 °F,68 °F,65%,VAR,3 mph,0 mph,29.73 in,0.0 in,Fair,14,7,2019
7:50 am,82 °F,66 °F,58%,VAR,3 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,14,7,2019
8:50 am,84 °F,66 °F,55%,WSW,6 mph,0 mph,29.71 in,0.0 in,Fair,14,7,2019
9:50 am,86 °F,66 °F,51%,WSW,10 mph,0 mph,29.71 in,0.0 in,Fair,14,7,2019
10:50 am,86 °F,66 °F,51%,WSW,10 mph,0 mph,29.71 in,0.0 in,Fair,14,7,2019
11:50 am,88 °F,66 °F,49%,W,10 mph,0 mph,29.71 in,0.0 in,Fair,14,7,2019
12:50 pm,88 °F,66 °F,49%,W,9 mph,0 mph,29.68 in,0.0 in,Fair,14,7,2019
1:50 pm,86 °F,68 °F,55%,WNW,9 mph,0 mph,29.68 in,0.0 in,Fair,14,7,2019
2:50 pm,86 °F,66 °F,51%,NW,12 mph,0 mph,29.68 in,0.0 in,Fair,14,7,2019
3:50 pm,84 °F,70 °F,62%,NW,12 mph,0 mph,29.68 in,0.0 in,Fair,14,7,2019
4:50 pm,84 °F,68 °F,58%,NW,10 mph,0 mph,29.68 in,0.0 in,Fair,14,7,2019
5:50 pm,82 °F,68 °F,62%,NW,8 mph,0 mph,29.68 in,0.0 in,Fair,14,7,2019
6:50 pm,82 °F,68 °F,62%,NW,8 mph,0 mph,29.68 in,0.0 in,Fair,14,7,2019
7:50 pm,81 °F,66 °F,61%,NW,7 mph,0 mph,29.71 in,0.0 in,Fair,14,7,2019
8:50 pm,81 °F,68 °F,65%,NW,7 mph,0 mph,29.71 in,0.0 in,Fair,14,7,2019
6:00 am,79 °F,68 °F,69%,VAR,3 mph,0 mph,29.68 in,0.0 in,Fair,15,7,2019
6:50 am,82 °F,68 °F,62%,NW,5 mph,0 mph,29.68 in,0.0 in,Partly Cloudy,15,7,2019
7:50 am,82 °F,68 °F,62%,NW,7 mph,0 mph,29.71 in,0.0 in,Mostly Cloudy,15,7,2019
8:50 am,82 °F,68 °F,62%,WNW,8 mph,0 mph,29.71 in,0.0 in,Mostly Cloudy,15,7,2019
9:50 am,84 °F,68 °F,58%,WNW,6 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,15,7,2019
10:50 am,86 °F,66 °F,51%,WNW,9 mph,0 mph,29.71 in,0.0 in,Fair,15,7,2019
11:50 am,86 °F,66 °F,51%,WNW,9 mph,0 mph,29.71 in,0.0 in,Fair,15,7,2019
12:50 pm,86 °F,66 °F,51%,WNW,9 mph,0 mph,29.71 in,0.0 in,Fair,15,7,2019
1:50 pm,86 °F,68 °F,55%,WNW,9 mph,0 mph,29.71 in,0.0 in,Fair,15,7,2019
2:50 pm,86 °F,68 °F,55%,NW,9 mph,0 mph,29.71 in,0.0 in,Fair,15,7,2019
3:50 pm,86 °F,68 °F,55%,NW,12 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,15,7,2019
4:50 pm,84 °F,70 °F,62%,WNW,9 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,15,7,2019
5:50 pm,82 °F,70 °F,66%,WNW,9 mph,0 mph,29.71 in,0.0 in,Fair,15,7,2019
6:50 pm,82 °F,72 °F,70%,WNW,8 mph,0 mph,29.71 in,0.0 in,Fair,15,7,2019
3:50 am,81 °F,63 °F,54%,SE,12 mph,0 mph,29.59 in,0.0 in,Fair,17,7,2019
4:50 am,79 °F,63 °F,57%,SE,12 mph,0 mph,29.59 in,0.0 in,Fair,17,7,2019
5:50 am,81 °F,61 °F,51%,SE,13 mph,0 mph,29.59 in,0.0 in,Fair,17,7,2019
6:00 am,82 °F,61 °F,48%,SE,13 mph,0 mph,29.59 in,0.0 in,Fair,17,7,2019
6:50 am,82 °F,61 °F,48%,SE,13 mph,0 mph,29.59 in,0.0 in,Fair,17,7,2019
7:50 am,86 °F,63 °F,45%,SE,12 mph,0 mph,29.59 in,0.0 in,Fair,17,7,2019
8:50 am,90 °F,63 °F,40%,SE,14 mph,0 mph,29.56 in,0.0 in,Fair,17,7,2019
9:50 am,95 °F,64 °F,36%,SE,14 mph,0 mph,29.56 in,0.0 in,Fair,17,7,2019
10:50 am,104 °F,48 °F,15%,WSW,16 mph,0 mph,29.56 in,0.0 in,Fair,17,7,2019
11:50 am,100 °F,55 °F,22%,SW,21 mph,33 mph,29.53 in,0.0 in,Fair / Windy,17,7,2019
12:50 pm,93 °F,70 °F,46%,SW,24 mph,0 mph,29.53 in,0.0 in,Fair / Windy,17,7,2019
1:50 pm,93 °F,73 °F,52%,WSW,18 mph,31 mph,29.56 in,0.0 in,Fair,17,7,2019
2:50 pm,90 °F,75 °F,62%,WSW,17 mph,0 mph,29.56 in,0.0 in,Fair,17,7,2019
3:50 pm,90 °F,77 °F,66%,WSW,15 mph,0 mph,29.56 in,0.0 in,Fair,17,7,2019
4:50 pm,88 °F,77 °F,70%,W,12 mph,0 mph,29.56 in,0.0 in,Fair,17,7,2019
5:50 pm,86 °F,77 °F,74%,WNW,6 mph,0 mph,29.59 in,0.0 in,Mostly Cloudy,17,7,2019
6:50 pm,77 °F,77 °F,100%,WNW,7 mph,0 mph,29.62 in,0.0 in,Mostly Cloudy,17,7,2019
3:50 am,81 °F,73 °F,79%,VAR,3 mph,0 mph,29.65 in,0.0 in,Fair,18,7,2019
4:50 am,81 °F,73 °F,79%,SSW,5 mph,0 mph,29.65 in,0.0 in,Fair,18,7,2019
5:50 am,81 °F,72 °F,74%,VAR,3 mph,0 mph,29.65 in,0.0 in,Fair,18,7,2019
6:00 am,82 °F,72 °F,70%,SSW,5 mph,0 mph,29.68 in,0.0 in,Partly Cloudy,18,7,2019
6:50 am,82 °F,72 °F,70%,SW,9 mph,0 mph,29.68 in,0.0 in,Partly Cloudy,18,7,2019
7:50 am,84 °F,70 °F,62%,WSW,12 mph,0 mph,29.68 in,0.0 in,Partly Cloudy,18,7,2019
8:50 am,86 °F,68 °F,55%,WSW,10 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,18,7,2019
9:50 am,86 °F,68 °F,55%,W,10 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,18,7,2019
10:50 am,88 °F,70 °F,55%,W,13 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,18,7,2019
11:50 am,86 °F,72 °F,62%,W,10 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,18,7,2019
12:50 pm,86 °F,70 °F,58%,WNW,9 mph,0 mph,29.71 in,0.0 in,Mostly Cloudy,18,7,2019
1:50 pm,88 °F,70 °F,55%,WNW,10 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,18,7,2019
2:50 pm,86 °F,72 °F,62%,NW,13 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,18,7,2019
3:50 pm,84 °F,70 °F,62%,NW,12 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,18,7,2019
4:50 pm,82 °F,70 °F,66%,WNW,12 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,18,7,2019
5:50 pm,82 °F,68 °F,62%,WNW,9 mph,0 mph,29.73 in,0.0 in,Fair,18,7,2019
6:50 pm,82 °F,70 °F,66%,WNW,7 mph,0 mph,29.73 in,0.0 in,Fair,18,7,2019
7:50 pm,81 °F,70 °F,70%,WNW,6 mph,0 mph,29.73 in,0.0 in,Partly Cloudy,18,7,2019
8:50 pm,81 °F,68 °F,65%,WNW,6 mph,0 mph,29.76 in,0.0 in,Fair,18,7,2019
3:50 am,81 °F,68 °F,65%,WNW,5 mph,0 mph,29.76 in,0.0 in,Fair,19,7,2019
4:50 am,81 °F,70 °F,70%,VAR,3 mph,0 mph,29.79 in,0.0 in,Cloudy,19,7,2019
5:00 am,81 °F,70 °F,70%,W,7 mph,0 mph,29.79 in,0.0 in,Partly Cloudy,19,7,2019
5:50 am,81 °F,70 °F,70%,W,6 mph,0 mph,29.79 in,0.0 in,Fair,19,7,2019
6:50 am,82 °F,68 °F,62%,WNW,6 mph,0 mph,29.79 in,0.0 in,Fair,19,7,2019
7:50 am,84 °F,68 °F,58%,W,6 mph,0 mph,29.79 in,0.0 in,Partly Cloudy,19,7,2019
8:50 am,84 °F,68 °F,58%,NW,8 mph,0 mph,29.79 in,0.0 in,Partly Cloudy,19,7,2019
9:50 am,86 °F,70 °F,58%,WNW,8 mph,0 mph,29.79 in,0.0 in,Partly Cloudy,19,7,2019
10:50 am,84 °F,70 °F,62%,NW,12 mph,0 mph,29.82 in,0.0 in,Partly Cloudy,19,7,2019
11:50 am,86 °F,70 °F,58%,NW,12 mph,0 mph,29.79 in,0.0 in,Partly Cloudy,19,7,2019
12:50 pm,86 °F,68 °F,55%,NW,12 mph,0 mph,29.79 in,0.0 in,Fair,19,7,2019
1:50 pm,84 °F,68 °F,58%,NW,10 mph,0 mph,29.79 in,0.0 in,Fair,19,7,2019
2:50 pm,84 °F,70 °F,62%,NW,9 mph,0 mph,29.79 in,0.0 in,Partly Cloudy,19,7,2019
3:50 pm,84 °F,70 °F,62%,NW,12 mph,0 mph,29.79 in,0.0 in,Partly Cloudy,19,7,2019
4:50 pm,84 °F,68 °F,58%,NW,9 mph,0 mph,29.79 in,0.0 in,Fair,19,7,2019
5:50 pm,82 °F,70 °F,66%,NW,9 mph,0 mph,29.79 in,0.0 in,Fair,19,7,2019
3:50 am,79 °F,68 °F,69%,NNW,6 mph,0 mph,29.79 in,0.0 in,Mostly Cloudy,20,7,2019
4:50 am,79 °F,68 °F,69%,NNW,5 mph,0 mph,29.79 in,0.0 in,Mostly Cloudy,20,7,2019
5:50 am,79 °F,68 °F,69%,VAR,3 mph,0 mph,29.79 in,0.0 in,Mostly Cloudy,20,7,2019
6:00 am,79 °F,70 °F,74%,VAR,2 mph,0 mph,29.79 in,0.0 in,Mostly Cloudy,20,7,2019
6:50 am,81 °F,68 °F,65%,NW,6 mph,0 mph,29.79 in,0.0 in,Partly Cloudy,20,7,2019
7:50 am,82 °F,70 °F,66%,NW,7 mph,0 mph,29.79 in,0.0 in,Partly Cloudy,20,7,2019
8:50 am,84 °F,68 °F,58%,NW,8 mph,0 mph,29.79 in,0.0 in,Fair,20,7,2019
